"x","y","species","img"
501902.399962942,4209939.4798925,"COW","2015Apr25"
501884.699966185,4209931.67988713,"COW","2015Apr25"
501889.199962599,4209931.97989003,"COW","2015Apr25"
501855.59999292,4209953.27988657,"COW","2015Apr25"
501867.599957596,4209927.47988744,"COW","2015Apr25"
501848.999983749,4209920.87988566,"COW","2015Apr25"
501852.599978906,4209916.97989074,"COW","2015Apr25"
501858.300001328,4209913.07988722,"COW","2015Apr25"
501850.799980683,4209911.57988735,"COW","2015Apr25"
501866.699984169,4209901.67988596,"COW","2015Apr25"
501871.800041183,4209883.67988645,"COW","2015Apr25"
501875.700031023,4209868.97989392,"COW","2015Apr25"
501873.899956265,4209865.07988968,"COW","2015Apr25"
501886.200042468,4209860.57989379,"COW","2015Apr25"
501883.799981955,4209896.27989377,"COW","2015Apr25"
501844.799957172,4209898.6798904,"COW","2015Apr25"
501839.700025308,4209896.57988962,"COW","2015Apr25"
501819.899994842,4209895.97988839,"COW","2015Apr25"
501819.900001542,4209906.1798886,"COW","2015Apr25"
501813.89998842,4209894.1798858,"COW","2015Apr25"
501807.300024906,4209895.0798905,"COW","2015Apr25"
501836.999983481,4209862.07989068,"COW","2015Apr25"
501893.400016516,4209913.37988409,"COW","2015Apr25"
501922.199985365,4209918.77988822,"COW","2015Apr25"
501931.200006126,4209919.67988761,"COW","2015Apr25"
501942.899970704,4209910.07989007,"COW","2015Apr25"
501855.900006318,4209828.32989292,"COW","2015Apr25"
501897.000028874,4209801.92988906,"COW","2015Apr25"
501929.700021408,4209799.52989241,"COW","2015Apr25"
501931.200001215,4209802.52988857,"COW","2015Apr25"
501937.200038006,4209843.92988613,"COW","2015Apr25"
501903.300009085,4209452.75988926,"COW","2015Apr25"
501916.500017762,4209438.05989204,"COW","2015Apr25"
501937.500023498,4209432.35988441,"COW","2015Apr25"
502106.099997751,4209028.61988804,"COW","2015Apr25"
501965.400016908,4209940.64988656,"COW","2015Apr25"
501949.50001323,4209902.24988416,"COW","2015Apr25"
501968.699996747,4209905.24988614,"COW","2015Apr25"
501973.200011688,4209909.1498872,"COW","2015Apr25"
501983.700030455,4209882.14988764,"COW","2015Apr25"
502012.499982937,4209895.64988532,"COW","2015Apr25"
502392.60000357,4209272.54988612,"COW","2015Apr25"
502381.500013124,4209278.54988979,"COW","2015Apr25"
502351.799977787,4209259.64988636,"COW","2015Apr25"
502345.499992637,4209255.14988548,"COW","2015Apr25"
502399.500021064,4209238.94989347,"COW","2015Apr25"
502451.09995778,4209251.84988361,"COW","2015Apr25"
502432.200026188,4209176.54989432,"COW","2015Apr25"
502418.100012332,4209185.84988456,"COW","2015Apr25"
502409.10001652,4209188.24989199,"COW","2015Apr25"
502381.19997955,4209189.7498841,"COW","2015Apr25"
502378.799973105,4209185.54989215,"COW","2015Apr25"
502355.100001895,4209186.74988454,"COW","2015Apr25"
502350.599995798,4209213.14988544,"COW","2015Apr25"
502586.100000818,4209180.74988772,"COW","2015Apr25"
502583.999993897,4209183.14989436,"COW","2015Apr25"
502581.900003394,4209173.8498874,"COW","2015Apr25"
502597.499975546,4209161.24989328,"COW","2015Apr25"
502559.399956655,4209186.14989246,"COW","2015Apr25"
502546.200026789,4209211.04988933,"COW","2015Apr25"
502532.700037676,4209206.24989291,"COW","2015Apr25"
502479.600023871,4209200.54989335,"COW","2015Apr25"
502469.999992596,4209195.44988345,"COW","2015Apr25"
502461.000035193,4209193.04988814,"COW","2015Apr25"
502473.000014939,4209187.04988865,"COW","2015Apr25"
502475.699958818,4209181.34989262,"COW","2015Apr25"
502531.800011667,4212927.29988681,"COW","2015Apr25"
502529.399995618,4212925.79988524,"COW","2015Apr25"
502544.100006993,4212938.69988556,"COW","2015Apr25"
502574.400000822,4212907.79989328,"COW","2015Apr25"
502556.999994171,4212870.89989317,"COW","2015Apr25"
502966.80000124,4212714.17988649,"COW","2015Apr25"
502965.900005776,4212752.87988456,"COW","2015Apr25"
502971.299964606,4212678.47989163,"COW","2015Apr25"
502905.299988895,4212750.17988399,"COW","2015Apr25"
502714.500012229,4212932.09988861,"COW","2015Mar18"
502728.599957189,4212928.79988492,"COW","2015Mar18"
502692.300023847,4212914.69988567,"COW","2015Mar18"
502679.100030021,4212948.59989408,"COW","2015Mar18"
502676.700017087,4212969.89988925,"COW","2015Mar18"
502562.400002923,4212864.59988538,"COW","2015Mar18"
502608.600015266,4212884.69989185,"COW","2015Mar18"
502626.299996639,4212963.89988366,"COW","2015Mar18"
502522.499992491,4212614.39989412,"COW","2015Mar18"
502529.699981749,4212603.29988755,"COW","2015Mar18"
502530.899956508,4212598.79988523,"COW","2015Mar18"
502515.90000617,4212612.29988409,"COW","2015Mar18"
502493.399996153,4212603.2998891,"COW","2015Mar18"
502488.899956605,4212613.49988875,"COW","2015Mar18"
502490.399974564,4212618.5998914,"COW","2015Mar18"
502491.29997338,4212622.4998847,"COW","2015Mar18"
502488.600014243,4212628.19989372,"COW","2015Mar18"
502489.500008972,4212632.39989339,"COW","2015Mar18"
502485.000018564,4212647.39988885,"COW","2015Mar18"
502472.099989005,4212668.9998868,"COW","2015Mar18"
502420.80002305,4212662.09988733,"COW","2015Mar18"
502396.500027966,4212661.4998848,"COW","2015Mar18"
502395.300010417,4212630.59989372,"COW","2015Mar18"
502415.699996342,4212625.49988851,"COW","2015Mar18"
502415.100039694,4212628.49988671,"COW","2015Mar18"
502435.199988045,4212615.59988333,"COW","2015Mar18"
502435.800015974,4212616.49989344,"COW","2015Mar18"
502440.300026094,4212626.09989371,"COW","2015Mar18"
502427.699960133,4212607.79988543,"COW","2015Mar18"
502442.99999903,4212601.79988782,"COW","2015Mar18"
502473.299974547,4212611.6998844,"COW","2015Mar18"
502478.400020712,4212609.89988526,"COW","2015Mar18"
502478.099965583,4212613.19988768,"COW","2015Mar18"
502477.499972999,4212624.89989216,"COW","2015Mar18"
502482.899990087,4212590.09989419,"COW","2015Mar18"
502478.700005475,4212559.79989258,"COW","2015Mar18"
502467.600036384,4212557.0998846,"COW","2015Mar18"
502475.099974466,4212557.99989178,"COW","2015Mar18"
502437.300005919,4212577.19989148,"COW","2015Mar18"
502428.900013544,4212594.59989082,"COW","2015Mar18"
502414.799971458,4212595.79988901,"COW","2015Mar18"
502416.600037194,4212605.69989306,"COW","2015Mar18"
502417.800004543,4212608.99988751,"COW","2015Mar18"
502419.600019224,4212608.99988895,"COW","2015Mar18"
502418.999976073,4212611.09988948,"COW","2015Mar18"
502416.900032591,4212611.09988802,"COW","2015Mar18"
502416.299997421,4212611.39989418,"COW","2015Mar18"
502415.4000319,4212611.99988458,"COW","2015Mar18"
502414.199974074,4212609.29989232,"COW","2015Mar18"
502412.699968068,4212611.69988855,"COW","2015Mar18"
502409.999998462,4212609.29989239,"COW","2015Mar18"
502406.39996924,4212609.29989416,"COW","2015Mar18"
502408.199978508,4212611.09988764,"COW","2015Mar18"
502408.800007925,4212612.59988655,"COW","2015Mar18"
502408.199967819,4212614.69988788,"COW","2015Mar18"
502405.499993138,4212614.09988777,"COW","2015Mar18"
502403.999981739,4212620.09988589,"COW","2015Mar18"
502386.30003333,4212359.9998911,"COW","2015Mar18"
502560.299965195,4212177.89988392,"COW","2015Mar18"
502556.999991897,4212176.09988688,"COW","2015Mar18"
502554.900030272,4212179.99988743,"COW","2015Mar18"
502557.900025479,4212183.29988759,"COW","2015Mar18"
502553.400011057,4212185.69989229,"COW","2015Mar18"
502553.099965141,4212182.09988918,"COW","2015Mar18"
502554.300002288,4212182.39989407,"COW","2015Mar18"
502556.700000274,4212186.59989119,"COW","2015Mar18"
502548.000028923,4212190.49989052,"COW","2015Mar18"
502545.299970267,4212191.9998887,"COW","2015Mar18"
502543.799960187,4212193.19988962,"COW","2015Mar18"
502882.499995505,4211329.49988704,"COW","2015Mar18"
502881.599971431,4211332.49988337,"COW","2015Mar18"
502870.799997299,4211368.49989253,"COW","2015Mar18"
502866.90000354,4211373.89989241,"COW","2015Mar18"
502887.899958106,4210479.29988926,"COW","2015Mar18"
502888.800027331,4210481.39989154,"COW","2015Mar18"
502883.100017948,4210483.49988886,"COW","2015Mar18"
502883.100028752,4210478.99988366,"COW","2015Mar18"
502866.300002212,4210475.09988368,"COW","2015Mar18"
502869.300027662,4210450.79989232,"COW","2015Mar18"
502823.400013351,4210473.59988658,"COW","2015Mar18"
502819.49998245,4210473.89988587,"COW","2015Mar18"
502805.699986958,4210478.69988779,"COW","2015Mar18"
502799.699968188,4210469.09989124,"COW","2015Mar18"
502848.300040395,4210493.99988585,"COW","2015Mar18"
502852.800042782,4210494.29988816,"COW","2015Mar18"
502852.800026153,4210508.399893,"COW","2015Mar18"
502799.10000541,4210526.99988711,"COW","2015Mar18"
502796.399961553,4210530.29988759,"COW","2015Mar18"
502794.600038854,4210522.79988675,"COW","2015Mar18"
502790.099962338,4210522.49989431,"COW","2015Mar18"
502776.300002306,4210490.09989251,"COW","2015Mar18"
502774.800039305,4210490.39988702,"COW","2015Mar18"
502773.300036065,4210493.39988715,"COW","2015Mar18"
502774.49997909,4210495.19988449,"COW","2015Mar18"
502764.000030928,4210492.49988775,"COW","2015Mar18"
502752.900034703,4210498.19989007,"COW","2015Mar18"
502762.199970791,4210508.09988739,"COW","2015Mar18"
502769.699981441,4210511.39988362,"COW","2015Mar18"
502773.599964068,4210511.69989376,"COW","2015Mar18"
502743.000004136,4210517.69988861,"COW","2015Mar18"
502736.700011634,4210516.4998921,"COW","2015Mar18"
502730.699988412,4210509.89989015,"COW","2015Mar18"
502724.699972293,4210517.69989197,"COW","2015Mar18"
502728.599977951,4210521.59989159,"COW","2015Mar18"
502750.800006449,4210521.29988516,"COW","2015Mar18"
502704.599965843,4210563.29989397,"COW","2015Mar18"
502705.500031509,4210568.69989301,"COW","2015Mar18"
502700.400015192,4210544.39988378,"COW","2015Mar18"
502699.500017935,4210546.1998855,"COW","2015Mar18"
502704.00001433,4210543.79988899,"COW","2015Mar18"
502705.200029489,4210546.19988738,"COW","2015Mar18"
502707.600003625,4210612.49989382,"COW","2015Mar18"
502698.299977879,4210615.49988623,"COW","2015Mar18"
502678.499958214,4210635.59989339,"COW","2015Mar18"
502672.499965139,4210629.29989421,"COW","2015Mar18"
502667.999968517,4210630.79989161,"COW","2015Mar18"
502667.400028792,4210593.29988584,"COW","2015Mar18"
501692.099994219,4210931.99989349,"COW","2015Mar18"
501682.200020151,4210943.0998876,"COW","2015Mar18"
501677.100002806,4210934.99989286,"COW","2015Mar18"
501675.600041003,4210932.89988866,"COW","2015Mar18"
501669.300020135,4210933.49988435,"COW","2015Mar18"
501672.300024705,4210938.59988565,"COW","2015Mar18"
501676.800025554,4210950.29988913,"COW","2015Mar18"
501668.400041715,4210949.39989158,"COW","2015Mar18"
501659.699996958,4210949.69988665,"COW","2015Mar18"
501658.499989563,4210948.19989143,"COW","2015Mar18"
501655.50002303,4210922.99989049,"COW","2015Mar18"
501638.400021397,4210962.59988708,"COW","2015Mar18"
501665.40000588,4210963.79988551,"COW","2015Mar18"
501671.100005567,4210964.9998869,"COW","2015Mar18"
501671.999992916,4210963.1998928,"COW","2015Mar18"
501882.600007624,4210393.49988588,"COW","2015Mar18"
501911.700021754,4210390.79989083,"COW","2015Mar18"
501909.299986644,4210408.19988954,"COW","2015Mar18"
501861.299984246,4210403.69988869,"COW","2015Mar18"
501827.400033609,4210403.69989206,"COW","2015Mar18"
501827.400035955,4210412.69988948,"COW","2015Mar18"
501809.100015539,4210411.19988902,"COW","2015Mar18"
501800.400038265,4210403.39988627,"COW","2015Mar18"
501799.199963023,4210394.39989056,"COW","2015Mar18"
501799.800010571,4210391.09988525,"COW","2015Mar18"
501786.599974057,4210401.89988763,"COW","2015Mar18"
501824.399970029,4210394.09988927,"COW","2015Mar18"
501818.099956502,4210383.29988437,"COW","2015Mar18"
501818.400030505,4210377.89988646,"COW","2015Mar18"
501835.500003801,4210353.59989074,"COW","2015Mar18"
501837.000027893,4210333.49988661,"COW","2015Mar18"
501829.50003292,4210324.19988614,"COW","2015Mar18"
501808.800011696,4210333.19989375,"COW","2015Mar18"
501808.499982915,4210330.49988936,"COW","2015Mar18"
501807.900028455,4210337.69988663,"COW","2015Mar18"
501810.299967982,4210341.59989023,"COW","2015Mar18"
501806.100036644,4210338.89988693,"COW","2015Mar18"
501802.500019137,4210335.89989085,"COW","2015Mar18"
501798.300012417,4210337.09988446,"COW","2015Mar18"
501892.800013984,4210265.69988982,"COW","2015Mar18"
502023.000007668,4210504.49989342,"COW","2015Mar18"
502029.300032405,4210489.79989006,"COW","2015Mar18"
502157.400034376,4210444.79989139,"COW","2015Mar18"
502150.799979848,4210440.59989161,"COW","2015Mar18"
502166.100034162,4210454.69989239,"COW","2015Mar18"
502168.199963005,4210430.09988946,"COW","2015Mar18"
502187.400006335,4210428.59988338,"COW","2015Mar18"
502215.599968527,4210434.29988576,"COW","2015Mar18"
502203.299990638,4210444.49989229,"COW","2015Mar18"
502189.800029858,4210459.19988853,"COW","2015Mar18"
502197.599976947,4210489.19988411,"COW","2015Mar18"
502211.100025415,4210492.49988651,"COW","2015Mar18"
502215.899971039,4210496.99988456,"COW","2015Mar18"
502157.999964435,4210548.29988723,"COW","2015Mar18"
502197.300026403,4210544.69989257,"COW","2015Mar18"
502157.700033855,4210388.09989053,"COW","2015Mar18"
502146.899963572,4210405.19989366,"COW","2015Mar18"
502151.100010132,4210410.89988339,"COW","2015Mar18"
502135.799963986,4210386.29988706,"COW","2015Mar18"
502108.799970533,4210392.59989061,"COW","2015Mar18"
502105.499990342,4210378.79988571,"COW","2015Mar18"
502085.099980587,4210394.69988436,"COW","2015Mar18"
502091.100031246,4210365.89988668,"COW","2015Mar18"
502065.299999605,4210341.89989174,"COW","2015Mar18"
502084.500043051,4210311.59988794,"COW","2015Mar18"
502103.399999667,4210307.99989142,"COW","2015Mar18"
502088.999964087,4210322.9998914,"COW","2015Mar18"
502121.100014761,4210334.399892,"COW","2015Mar18"
502134.599961803,4210330.7998859,"COW","2015Mar18"
502136.700022054,4210326.8998879,"COW","2015Mar18"
502145.100010033,4210334.69989224,"COW","2015Mar18"
502151.700042464,4210313.69988534,"COW","2015Mar18"
502149.599981683,4210311.89988727,"COW","2015Mar18"
502191.600034456,4210302.89989182,"COW","2015Mar18"
502203.600011824,4210319.69988845,"COW","2015Mar18"
502216.800021299,4210350.59988575,"COW","2015Mar18"
502180.499982831,4210366.7998841,"COW","2015Mar18"
502167.899997555,4210366.19988842,"COW","2015Mar18"
502164.000002351,4210352.69988392,"COW","2015Mar18"
502180.499957353,4210379.6998856,"COW","2015Mar18"
502150.800038403,4210378.7998855,"COW","2015Mar18"
502187.39999137,4210391.99989275,"COW","2015Mar18"
502217.400026834,4210387.79989279,"COW","2015Mar18"
502247.100036016,4210380.89989356,"COW","2015Mar18"
502244.399977194,4210388.399886,"COW","2015Mar18"
502242.600028478,4210385.09988573,"COW","2015Mar18"
502221.899998263,4210412.99988981,"COW","2015Mar18"
502211.099975048,4210416.59988396,"COW","2015Mar18"
502229.400010526,4210436.99988875,"COW","2015Mar18"
502240.800017504,4210432.49988952,"COW","2015Mar18"
502133.09996676,4210214.39989252,"COW","2015Mar18"
502123.500024764,4210211.6998919,"COW","2015Mar18"
502122.900007122,4210223.09988473,"COW","2015Mar18"
502137.900005866,4210241.09988619,"COW","2015Mar18"
502124.100027774,4210248.89988382,"COW","2015Mar18"
502120.500038427,4210244.39988727,"COW","2015Mar18"
502115.100008254,4210244.39988362,"COW","2015Mar18"
502108.200032424,4210256.09988376,"COW","2015Mar18"
502099.200015335,4210249.19989117,"COW","2015Mar18"
502095.000001257,4210245.29988435,"COW","2015Mar18"
502105.799972749,4210224.89989055,"COW","2015Mar18"
502083.900032081,4210238.69988561,"COW","2015Mar18"
502067.100012737,4210228.19988381,"COW","2015Mar18"
502132.499994342,4210261.49989401,"COW","2015Mar18"
502148.399964624,4210268.09989023,"COW","2015Mar18"
502131.299999587,4210277.6998834,"COW","2015Mar18"
502164.899996616,4210276.79989266,"COW","2015Mar18"
502110.000034016,4210286.999885,"COW","2015Mar18"
502094.400010954,4210290.59989152,"COW","2015Mar18"
502263.000042901,4210295.39988653,"COW","2015Mar18"
502252.500006121,4210297.19988714,"COW","2015Mar18"
502247.699983413,4210319.69989119,"COW","2015Mar18"
502292.39998532,4210281.89988383,"COW","2015Mar18"
502283.700003357,4210366.49988617,"COW","2015Mar18"
502356.599989389,4210465.49989044,"COW","2015Mar18"
502358.999996164,4210474.19988929,"COW","2015Mar18"
502359.300027823,4210481.39988631,"COW","2015Mar18"
502338.899988425,4210487.99989207,"COW","2015Mar18"
502343.399971022,4210463.69989422,"COW","2015Mar18"
502336.200030856,4210462.79988764,"COW","2015Mar18"
502333.499997516,4210455.5998928,"COW","2015Mar18"
502326.000018369,4210451.69988763,"COW","2015Mar18"
502321.79997977,4210451.09988967,"COW","2015Mar18"
502322.700040971,4210455.59988433,"COW","2015Mar18"
502324.200025616,4210459.49988367,"COW","2015Mar18"
502323.599994985,4210457.69989059,"COW","2015Mar18"
502326.600027005,4210462.49989043,"COW","2015Mar18"
502326.89997375,4210466.09988664,"COW","2015Mar18"
502320.300028436,4210462.49989369,"COW","2015Mar18"
502321.200001451,4210466.99988824,"COW","2015Mar18"
502317.599996772,4210467.59988545,"COW","2015Mar18"
502319.699977973,4210469.09988844,"COW","2015Mar18"
502314.599998238,4210466.99988821,"COW","2015Mar18"
502314.899957982,4210471.49988941,"COW","2015Mar18"
502314.299984411,4210476.29988492,"COW","2015Mar18"
502314.599976378,4210474.49989262,"COW","2015Mar18"
502311.900012645,4210476.59988679,"COW","2015Mar18"
502325.100010284,4210477.49989324,"COW","2015Mar18"
502316.400012784,4210483.49989187,"COW","2015Mar18"
502306.499966643,4210486.19988818,"COW","2015Mar18"
502307.100001853,4210488.2998856,"COW","2015Mar18"
502310.099966957,4210495.4998904,"COW","2015Mar18"
502303.800002979,4210496.39988965,"COW","2015Mar18"
502301.100030399,4210505.09988676,"COW","2015Mar18"
502297.800018249,4210510.79989365,"COW","2015Mar18"
502297.50001465,4210502.99988759,"COW","2015Mar18"
502300.799988894,4210493.39988663,"COW","2015Mar18"
502291.500004089,4210513.79988556,"COW","2015Mar18"
502294.500017455,4210517.09989078,"COW","2015Mar18"
502287.900039355,4210523.09988967,"COW","2015Mar18"
502285.800011714,4210524.29988898,"COW","2015Mar18"
502284.000032005,4210528.79988938,"COW","2015Mar18"
502282.800015924,4210536.29989147,"COW","2015Mar18"
502288.800023518,4210527.59989215,"COW","2015Mar18"
502287.899965088,4210531.49988909,"COW","2015Mar18"
502297.199960676,4210522.79989011,"COW","2015Mar18"
502294.200038694,4210535.09989395,"COW","2015Mar18"
502306.200026145,4210528.79988806,"COW","2015Mar18"
502315.500013137,4210516.49988805,"COW","2015Mar18"
502337.399995031,4210509.89988702,"COW","2015Mar18"
